Configuration,BarNumber,Time,Direction,Families,Segment,Outcome,TicksSeen
R5_CURRENT,23460,2026-08-20 07:30:00.072,-1,EMA24+EMA50,DEV,TARGET,3586
R5_CURRENT,23462,2026-08-20 07:30:10.116,-1,EMA50,DEV,TARGET,160
R5_CURRENT,23488,2026-08-20 07:33:32.992,1,PIN7,DEV,TARGET,2826
R5_CURRENT,23489,2026-08-20 07:33:41.024,1,PIN7,DEV,TARGET,5336
R5_CURRENT,23490,2026-08-20 07:34:10.376,1,PIN7,DEV,TARGET,163
R5_CURRENT,23517,2026-08-20 07:37:35.788,1,PIN7,DEV,STOP,7542
R5_CURRENT,23552,2026-08-20 07:45:26.396,1,EMA8,DEV,TARGET,1202
R5_CURRENT,23602,2026-08-20 07:57:00.696,-1,EMA8,DEV,TARGET,4732
R5_CURRENT,23604,2026-08-20 07:57:21.260,-1,EMA50,DEV,TARGET,1
R5_CURRENT,24151,2026-08-20 11:10:09.464,-1,EMA8,DEV,TARGET,1979
R5_CURRENT,24161,2026-08-20 11:14:29.476,-1,EMA8,DEV,TARGET,3794
R5_CURRENT,24166,2026-08-20 11:16:50.604,-1,PIN,DEV,STOP,6072
R5_CURRENT,24251,2026-08-20 12:20:26.560,-1,PIN7,DEV,STOP,8539
R5_CURRENT,24270,2026-08-20 12:36:16.180,-1,EMA24,DEV,STOP,2190
R5_CURRENT,24280,2026-08-20 12:43:56.612,-1,PIN7,DEV,TARGET,785
R5_CURRENT,24322,2026-08-20 12:55:25.872,-1,EMA8,DEV,TARGET,938
R5_CURRENT,24330,2026-08-20 12:57:06.812,-1,EMA8,DEV,TARGET,1879
R5_CURRENT,24332,2026-08-20 12:57:26.816,-1,PIN7,DEV,STOP,9533
R5_CURRENT,24334,2026-08-20 12:58:06.760,-1,EMA8,DEV,STOP,5907
R5_CURRENT,24339,2026-08-20 12:59:00.448,-1,EMA24,DEV,STOP,7709
R5_CURRENT,24345,2026-08-20 12:59:39.680,-1,EMA50,DEV,TARGET,185
R5_CURRENT,24353,2026-08-20 12:59:53.388,-1,EMA8,DEV,STOP,4868
R5_CURRENT,24355,2026-08-20 12:59:55.408,-1,EMA24,DEV,STOP,3159
R5_CURRENT,25008,2026-08-21 06:31:49.388,-1,EMA24,DEV,TARGET,1415
R5_CURRENT,25013,2026-08-21 06:32:16.516,-1,EMA50,DEV,TARGET,1
R5_CURRENT,25038,2026-08-21 06:35:35.072,-1,EMA8,DEV,TARGET,1
R5_CURRENT,25088,2026-08-21 06:43:39.956,-1,PIN7,DEV,STOP,4020
R5_CURRENT,25195,2026-08-21 07:04:44.068,1,PIN7,DEV,TARGET,3938
R5_CURRENT,25213,2026-08-21 07:10:05.708,1,EMA24,DEV,TARGET,6229
R5_CURRENT,25234,2026-08-21 07:14:36.880,-1,EMA8,DEV,STOP,11100
R5_CURRENT,25236,2026-08-21 07:15:10.136,-1,EMA8,DEV,STOP,22969
R5_CURRENT,25306,2026-08-21 07:35:51.960,-1,PIN7,DEV,TARGET,1426
R5_CURRENT,25311,2026-08-21 07:36:54.256,-1,EMA8,DEV,TARGET,515
R5_CURRENT,25354,2026-08-21 07:51:14.888,1,EMA8,DEV,TARGET,11427
R5_CURRENT,25356,2026-08-21 07:51:57.240,1,EMA8,DEV,TARGET,5951
R5_CURRENT,25366,2026-08-21 07:54:53.580,1,EMA24,DEV,TARGET,5676
R5_CURRENT,25689,2026-08-21 11:01:57.436,-1,EMA24,DEV,STOP,4110
R5_CURRENT,25700,2026-08-21 11:13:49.524,-1,EMA24,DEV,TARGET,23522
R5_CURRENT,25706,2026-08-21 11:22:40.132,-1,EMA50,DEV,TARGET,4598
R5_CURRENT,25710,2026-08-21 11:30:21.212,-1,PIN7,DEV,TARGET,1054
R5_CURRENT,25712,2026-08-21 11:33:05.704,-1,PIN7,DEV,STOP,9153
R5_CURRENT,25743,2026-08-21 12:13:31.520,1,EMA24,DEV,TARGET,11527
R5_CURRENT,25745,2026-08-21 12:17:19.764,1,EMA50,DEV,TARGET,1776
R5_CURRENT,25770,2026-08-21 12:45:08.000,1,PIN7,DEV,TARGET,7741
R5_CURRENT,25776,2026-08-21 12:49:23.516,1,PIN7,DEV,STOP,2275
R5_CURRENT,25808,2026-08-21 12:59:40.164,-1,PIN7,DEV,TARGET,20
R5_CURRENT,26823,2026-08-24 06:31:01.644,-1,PIN,HOLD,TARGET,1
R5_CURRENT,26832,2026-08-24 06:31:30.156,-1,EMA24,HOLD,STOP,3555
R5_CURRENT,26838,2026-08-24 06:32:02.968,-1,EMA50,HOLD,TARGET,2698
R5_CURRENT,26853,2026-08-24 06:33:54.080,-1,EMA8,HOLD,TARGET,16426
R5_CURRENT,26860,2026-08-24 06:35:10.788,-1,PIN7,HOLD,STOP,5177
R5_CURRENT,26871,2026-08-24 06:36:21.780,-1,EMA50,HOLD,STOP,7367
R5_CURRENT,26891,2026-08-24 06:39:00.164,-1,EMA8,HOLD,STOP,20324
R5_CURRENT,26930,2026-08-24 06:43:43.568,-1,EMA8,HOLD,TARGET,9011
R5_CURRENT,26932,2026-08-24 06:44:19.540,-1,EMA8,HOLD,TARGET,583
R5_CURRENT,27036,2026-08-24 07:00:00.856,1,EMA50,HOLD,TARGET,5432
R5_CURRENT,27038,2026-08-24 07:00:06.180,1,EMA50,HOLD,TARGET,2633
R5_CURRENT,27040,2026-08-24 07:00:12.372,1,EMA50,HOLD,TARGET,554
R5_CURRENT,27069,2026-08-24 07:03:32.376,-1,EMA8,HOLD,TARGET,1601
R5_CURRENT,27097,2026-08-24 07:09:28.340,-1,PIN7,HOLD,STOP,3862
R5_CURRENT,27110,2026-08-24 07:13:01.032,-1,PIN7,HOLD,STOP,7177
R5_CURRENT,27151,2026-08-24 07:23:59.072,1,EMA24,HOLD,STOP,5497
R5_CURRENT,27177,2026-08-24 07:33:34.588,1,PIN,HOLD,TARGET,2332
R5_CURRENT,27183,2026-08-24 07:36:09.316,1,EMA8,HOLD,TARGET,3239
R5_CURRENT,27185,2026-08-24 07:36:27.016,1,EMA8,HOLD,TARGET,4752
R5_CURRENT,27190,2026-08-24 07:38:34.228,1,EMA8,HOLD,TARGET,19918
R5_CURRENT,27207,2026-08-24 07:45:30.984,1,EMA50,HOLD,TARGET,307
R5_CURRENT,27236,2026-08-24 07:58:49.856,1,EMA50,HOLD,TARGET,6675
R5_CURRENT,27562,2026-08-24 11:14:21.836,1,PIN7,HOLD,TARGET,2343
R5_CURRENT,27581,2026-08-24 11:28:57.680,1,PIN7,HOLD,TARGET,4193
R5_CURRENT,27654,2026-08-24 12:50:00.032,-1,EMA50,HOLD,TARGET,5274
R5_CURRENT,27659,2026-08-24 12:52:00.084,-1,PIN7,HOLD,TARGET,654
R5_CURRENT,27671,2026-08-24 12:56:03.724,-1,EMA50,HOLD,STOP,2283
R5_CURRENT,28463,2026-08-25 06:37:54.456,1,PIN7,HOLD,STOP,11643
R5_CURRENT,28553,2026-08-25 07:00:05.964,-1,EMA8,HOLD,TARGET,7674
R5_CURRENT,28568,2026-08-25 07:03:45.636,-1,EMA24,HOLD,TARGET,1640
R5_CURRENT,28574,2026-08-25 07:05:59.660,-1,EMA24,HOLD,TARGET,3899
R5_CURRENT,28582,2026-08-25 07:08:25.876,-1,EMA8,HOLD,STOP,19168
R5_CURRENT,28614,2026-08-25 07:22:41.676,-1,PIN7,HOLD,TARGET,5517
R5_CURRENT,28615,2026-08-25 07:22:58.988,-1,PIN7,HOLD,TARGET,4403
R5_CURRENT,28616,2026-08-25 07:23:21.644,-1,PIN7,HOLD,TARGET,7809
R5_CURRENT,28645,2026-08-25 07:30:28.516,-1,EMA8,HOLD,TARGET,1
R5_CURRENT,28702,2026-08-25 07:31:24.300,1,EMA8,HOLD,TARGET,4761
R5_CURRENT,28706,2026-08-25 07:32:14.608,1,PIN7,HOLD,TARGET,498
R5_CURRENT,28715,2026-08-25 07:34:01.968,1,EMA8,HOLD,STOP,5352
R5_CURRENT,28724,2026-08-25 07:36:06.064,1,EMA50,HOLD,TARGET,2347
R5_CURRENT,28757,2026-08-25 07:48:17.324,-1,EMA50,HOLD,TARGET,14818
R5_CURRENT,29029,2026-08-25 11:45:29.616,1,PIN7,HOLD,TARGET,240
R5_CURRENT,29035,2026-08-25 11:59:02.464,1,EMA8,HOLD,TARGET,2815
R5_CURRENT,29751,2026-08-26 06:33:03.000,1,EMA24,HOLD,TARGET,16763
R5_CURRENT,29760,2026-08-26 06:34:08.404,1,PIN7,HOLD,TARGET,3035
R5_CURRENT,29761,2026-08-26 06:34:20.020,1,PIN7,HOLD,TARGET,743
R5_CURRENT,29764,2026-08-26 06:34:43.184,1,EMA8,HOLD,TARGET,1764
R5_CURRENT,29767,2026-08-26 06:35:01.308,1,EMA8,HOLD,STOP,2464
R5_CURRENT,29802,2026-08-26 06:39:26.060,1,EMA24,HOLD,TARGET,17590
R5_CURRENT,29826,2026-08-26 06:43:30.880,1,PIN7,HOLD,TARGET,883
R5_CURRENT,29831,2026-08-26 06:43:34.616,1,PIN,HOLD,STOP,5426
R5_CURRENT,29835,2026-08-26 06:43:43.896,1,EMA8,HOLD,TARGET,8932
R5_CURRENT,29837,2026-08-26 06:44:02.284,1,EMA8,HOLD,TARGET,1696
R5_CURRENT,29900,2026-08-26 07:00:17.256,1,EMA24,HOLD,TARGET,2565
R5_CURRENT,29904,2026-08-26 07:02:09.948,1,EMA24,HOLD,TARGET,3115
R5_CURRENT,29910,2026-08-26 07:05:35.964,1,EMA24,HOLD,TARGET,9616
R5_CURRENT,29935,2026-08-26 07:15:28.088,-1,EMA8,HOLD,TARGET,5651
R5_CURRENT,29941,2026-08-26 07:18:26.280,-1,EMA24,HOLD,TARGET,822
R5_CURRENT,29946,2026-08-26 07:20:58.876,-1,PIN7,HOLD,TARGET,800
R5_CURRENT,29954,2026-08-26 07:23:51.400,-1,EMA8,HOLD,TARGET,794
R5_CURRENT,29957,2026-08-26 07:25:01.820,-1,PIN7,HOLD,TARGET,8398
R5_CURRENT,29958,2026-08-26 07:25:46.456,-1,PIN7,HOLD,TARGET,1581
R5_CURRENT,29962,2026-08-26 07:27:01.112,-1,PIN,HOLD,TARGET,11789
R5_CURRENT,29979,2026-08-26 07:32:17.356,-1,EMA8,HOLD,STOP,14758
R5_CURRENT,30019,2026-08-26 07:54:49.608,1,EMA8,HOLD,TARGET,11388
R5_CURRENT,30026,2026-08-26 07:59:54.072,1,EMA8,HOLD,TARGET,2386
R5_CURRENT,30316,2026-08-26 11:52:20.032,1,EMA8,HOLD,TARGET,2221
R5_CURRENT,30321,2026-08-26 11:57:24.740,1,EMA8,HOLD,TARGET,947
R5_CURRENT,30345,2026-08-26 12:15:07.732,1,EMA24,HOLD,TARGET,2281
R5_CURRENT,30405,2026-08-26 12:59:00.164,-1,PIN7,HOLD,TARGET,2144
R5_CURRENT,30416,2026-08-26 12:59:55.268,-1,EMA24,HOLD,TARGET,290
R5_CURRENT,31396,2026-08-27 06:31:59.912,-1,PIN,HOLD,TARGET,2007
R5_CURRENT,31456,2026-08-27 06:37:47.704,-1,EMA50,HOLD,TARGET,1453
R5_CURRENT,31497,2026-08-27 06:43:34.728,1,EMA8,HOLD,TARGET,8466
R5_CURRENT,31501,2026-08-27 06:44:04.728,1,EMA8,HOLD,TARGET,1
R5_CURRENT,31677,2026-08-27 07:01:42.060,1,EMA8,HOLD,STOP,15986
R5_CURRENT,31682,2026-08-27 07:02:17.404,1,EMA24,HOLD,TARGET,10899
R5_CURRENT,31700,2026-08-27 07:04:47.928,1,EMA24,HOLD,TARGET,5850
R5_CURRENT,31706,2026-08-27 07:05:40.492,1,EMA8,HOLD,STOP,8282
R5_CURRENT,31722,2026-08-27 07:07:27.932,-1,EMA8,HOLD,STOP,6946
R5_CURRENT,31729,2026-08-27 07:08:22.492,-1,EMA50,HOLD,TARGET,859
R5_CURRENT,31760,2026-08-27 07:13:25.644,1,EMA50,HOLD,TARGET,2176
R5_CURRENT,31773,2026-08-27 07:16:48.264,1,EMA24,HOLD,TARGET,10411
R5_CURRENT,31778,2026-08-27 07:18:28.068,1,PIN7,HOLD,TARGET,919
R5_CURRENT,31783,2026-08-27 07:20:02.780,1,EMA8,HOLD,TARGET,1646
R5_CURRENT,31786,2026-08-27 07:21:01.624,1,PIN7,HOLD,STOP,5033
R5_CURRENT,31790,2026-08-27 07:22:06.456,1,EMA24,HOLD,TARGET,14624
R5_CURRENT,31843,2026-08-27 07:36:50.584,1,PIN7,HOLD,TARGET,2095
R5_CURRENT,31844,2026-08-27 07:37:07.932,1,PIN7,HOLD,TARGET,1267
R5_CURRENT,31888,2026-08-27 07:49:51.540,1,PIN,HOLD,TARGET,21169
R5_CURRENT,31921,2026-08-27 07:59:29.788,1,PIN7,HOLD,TARGET,10925
R5_CURRENT,32186,2026-08-27 11:01:52.068,-1,PIN7,HOLD,TARGET,1
R5_CURRENT,32190,2026-08-27 11:02:18.828,-1,PIN,HOLD,STOP,9419
R5_CURRENT,32192,2026-08-27 11:03:29.028,-1,EMA8,HOLD,TARGET,4726
R5_CURRENT,32194,2026-08-27 11:04:11.016,-1,EMA8,HOLD,TARGET,198
R5_CURRENT,32208,2026-08-27 11:12:07.420,-1,EMA8,HOLD,TARGET,1648
R5_CURRENT,32211,2026-08-27 11:13:17.364,-1,EMA8,HOLD,TARGET,1002
R5_CURRENT,32213,2026-08-27 11:13:57.080,-1,PIN7,HOLD,TARGET,571
R5_CURRENT,32221,2026-08-27 11:16:20.984,-1,EMA8,HOLD,STOP,8332
R5_CURRENT,32237,2026-08-27 11:26:33.700,-1,PIN7,HOLD,TARGET,1900
R5_CURRENT,32238,2026-08-27 11:27:01.020,-1,PIN7,HOLD,TARGET,1377
R5_CURRENT,32245,2026-08-27 11:29:02.884,-1,EMA8,HOLD,TARGET,1850
R5_CURRENT,32287,2026-08-27 11:49:46.440,-1,PIN7,HOLD,TARGET,793
R5_CURRENT,32333,2026-08-27 12:15:41.932,1,EMA50,HOLD,TARGET,1066
R5_CURRENT,32348,2026-08-27 12:26:08.756,1,EMA50,HOLD,TARGET,19015
R5_CURRENT,32359,2026-08-27 12:33:42.088,1,PIN7,HOLD,TARGET,4824
R5_CURRENT,32360,2026-08-27 12:34:39.128,1,PIN7,HOLD,TARGET,2171
R5_CURRENT,32378,2026-08-27 12:50:40.340,1,EMA24,HOLD,TARGET,6608
R5_CURRENT,32393,2026-08-27 12:55:12.044,1,EMA8,HOLD,STOP,6080
R5_CURRENT,32395,2026-08-27 12:55:30.552,1,EMA8,HOLD,TARGET,25352
R5_CURRENT,32397,2026-08-27 12:56:18.680,1,EMA24,HOLD,TARGET,10665
R5_CURRENT,32898,2026-08-28 06:38:18.376,1,EMA24,HOLD,TARGET,16192
R5_CURRENT,32900,2026-08-28 06:39:16.380,1,EMA24,HOLD,TARGET,4841
R5_CURRENT,32919,2026-08-28 06:44:57.920,1,EMA24,HOLD,STOP,5081
R5_CURRENT,33012,2026-08-28 07:00:00.488,-1,EMA24,HOLD,NONE,0
R5_CURRENT,33133,2026-08-28 07:00:15.744,1,PIN7,HOLD,TARGET,13
R5_CURRENT,33140,2026-08-28 07:00:19.516,1,PIN7,HOLD,TARGET,1310
R5_CURRENT,33143,2026-08-28 07:00:20.956,1,EMA8,HOLD,TARGET,186
R5_CURRENT,33145,2026-08-28 07:00:22.072,1,EMA8,HOLD,TARGET,247
R5_CURRENT,33149,2026-08-28 07:00:23.412,1,EMA8,HOLD,STOP,222
R5_CURRENT,33162,2026-08-28 07:00:32.000,1,EMA50,HOLD,TARGET,19
R5_CURRENT,33167,2026-08-28 07:00:39.456,1,PIN7,HOLD,TARGET,147
R5_CURRENT,33168,2026-08-28 07:00:39.704,1,PIN7,HOLD,TARGET,1358
R5_CURRENT,33198,2026-08-28 07:01:49.600,-1,EMA8,HOLD,STOP,8888
R5_CURRENT,33200,2026-08-28 07:01:51.768,-1,EMA8,HOLD,TARGET,2805
R5_CURRENT,33202,2026-08-28 07:01:53.808,-1,EMA8,HOLD,STOP,6262
R5_CURRENT,33205,2026-08-28 07:02:09.844,-1,EMA24,HOLD,TARGET,3003
R5_CURRENT,33220,2026-08-28 07:02:57.652,-1,EMA50,HOLD,TARGET,5135
R5_CURRENT,33235,2026-08-28 07:03:52.036,-1,EMA8,HOLD,TARGET,1322
R5_CURRENT,33239,2026-08-28 07:04:06.452,-1,PIN7,HOLD,STOP,13065
R5_CURRENT,33242,2026-08-28 07:04:17.184,-1,EMA8,HOLD,TARGET,704
R5_CURRENT,33280,2026-08-28 07:06:31.036,-1,PIN7,HOLD,STOP,12273
R5_CURRENT,33284,2026-08-28 07:06:52.520,-1,EMA8,HOLD,TARGET,6822
R5_CURRENT,33290,2026-08-28 07:07:12.584,-1,EMA8,HOLD,STOP,5218
R5_CURRENT,33294,2026-08-28 07:07:30.536,-1,EMA24,HOLD,TARGET,25072
R5_CURRENT,33335,2026-08-28 07:10:46.692,-1,PIN7,HOLD,TARGET,12492
R5_CURRENT,33336,2026-08-28 07:11:16.484,-1,PIN7,HOLD,TARGET,5567
R5_CURRENT,33338,2026-08-28 07:11:31.348,-1,EMA8,HOLD,TARGET,1
R5_CURRENT,33341,2026-08-28 07:11:46.592,-1,PIN7,HOLD,STOP,6145
R5_CURRENT,33342,2026-08-28 07:11:52.832,-1,PIN7,HOLD,STOP,1707
R5_CURRENT,33351,2026-08-28 07:12:54.552,-1,EMA24,HOLD,TARGET,2879
R5_CURRENT,33358,2026-08-28 07:13:33.236,-1,PIN,HOLD,TARGET,3440
R5_CURRENT,33362,2026-08-28 07:14:03.996,-1,EMA8,HOLD,STOP,5077
R5_CURRENT,33399,2026-08-28 07:17:46.304,1,PIN7,HOLD,TARGET,3644
R5_CURRENT,33401,2026-08-28 07:18:10.060,1,PIN,HOLD,TARGET,1649
R5_CURRENT,33405,2026-08-28 07:18:31.644,1,EMA8,HOLD,TARGET,1225
R5_CURRENT,33407,2026-08-28 07:18:43.252,1,PIN7,HOLD,TARGET,10589
R5_CURRENT,33411,2026-08-28 07:19:24.168,1,PIN7,HOLD,TARGET,1
R5_CURRENT,33415,2026-08-28 07:19:43.604,1,EMA8,HOLD,TARGET,11030
R5_CURRENT,33472,2026-08-28 07:26:09.456,-1,PIN7,HOLD,TARGET,1674
R5_CURRENT,33487,2026-08-28 07:27:42.952,-1,PIN7,HOLD,TARGET,2207
R5_CURRENT,33494,2026-08-28 07:28:44.952,-1,EMA8,HOLD,STOP,4427
R5_CURRENT,33502,2026-08-28 07:29:32.816,-1,EMA50,HOLD,STOP,7500
R5_CURRENT,33536,2026-08-28 07:31:35.132,1,PIN7,HOLD,STOP,2109
R5_CURRENT,33548,2026-08-28 07:32:23.584,1,EMA50,HOLD,TARGET,2297
R5_CURRENT,33559,2026-08-28 07:33:42.908,1,PIN7,HOLD,TARGET,2636
R5_CURRENT,33566,2026-08-28 07:34:31.848,1,EMA8,HOLD,TARGET,5225
R5_CURRENT,33568,2026-08-28 07:34:47.396,1,EMA8,HOLD,TARGET,2759
R5_CURRENT,33571,2026-08-28 07:35:25.568,1,PIN7,HOLD,TARGET,12776
R5_CURRENT,33577,2026-08-28 07:36:15.276,1,PIN7,HOLD,TARGET,1157
R5_CURRENT,33586,2026-08-28 07:37:43.952,1,EMA8,HOLD,TARGET,655
R5_CURRENT,33589,2026-08-28 07:38:14.104,1,EMA8,HOLD,TARGET,1
R5_CURRENT,33598,2026-08-28 07:40:16.532,1,EMA24,HOLD,TARGET,1861
R5_CURRENT,33610,2026-08-28 07:42:52.428,1,EMA8,HOLD,TARGET,561
R5_CURRENT,33616,2026-08-28 07:43:56.116,1,EMA8,HOLD,TARGET,1000
R5_CURRENT,33620,2026-08-28 07:44:33.828,1,PIN,HOLD,TARGET,3030
R5_CURRENT,33621,2026-08-28 07:44:42.492,1,PIN,HOLD,STOP,16946
R5_CURRENT,33627,2026-08-28 07:45:29.024,1,EMA8,HOLD,STOP,4407
R5_CURRENT,33631,2026-08-28 07:46:09.628,1,EMA24,HOLD,TARGET,5362
R5_CURRENT,33637,2026-08-28 07:47:08.924,1,EMA8,HOLD,TARGET,2523
R5_CURRENT,33647,2026-08-28 07:50:20.836,1,PIN7,HOLD,TARGET,2256
R5_CURRENT,33648,2026-08-28 07:50:25.360,1,PIN7,HOLD,TARGET,2864
R5_CURRENT,33652,2026-08-28 07:51:32.292,1,EMA8,HOLD,TARGET,10310
R5_CURRENT,33657,2026-08-28 07:52:30.424,1,EMA8,HOLD,TARGET,6213
R5_CURRENT,33659,2026-08-28 07:53:01.616,1,PIN7,HOLD,TARGET,6645
R5_CURRENT,33661,2026-08-28 07:53:12.428,1,EMA8,HOLD,TARGET,2331
R5_CURRENT,33665,2026-08-28 07:54:02.320,1,PIN,HOLD,TARGET,22833
R5_CURRENT,33670,2026-08-28 07:55:47.512,1,EMA8,HOLD,TARGET,1858
R5_CURRENT,33672,2026-08-28 07:56:25.168,1,PIN7,HOLD,TARGET,18331
R5_CURRENT,33676,2026-08-28 07:57:37.104,1,EMA8,HOLD,TARGET,14031
R5_CURRENT,33678,2026-08-28 07:59:12.924,1,PIN7,HOLD,TARGET,1100
R5_CURRENT,34528,2026-08-28 11:01:55.176,1,EMA50,HOLD,TARGET,6138
R5_CURRENT,34537,2026-08-28 11:05:06.168,1,EMA24,HOLD,TARGET,1037
R5_CURRENT,34543,2026-08-28 11:07:14.452,1,EMA50,HOLD,TARGET,2875
R5_CURRENT,34597,2026-08-28 11:29:21.288,-1,EMA50,HOLD,TARGET,1712
R5_CURRENT,34607,2026-08-28 11:32:42.864,-1,EMA50,HOLD,STOP,6912
R5_CURRENT,34643,2026-08-28 11:51:04.068,-1,PIN,HOLD,TARGET,14830
R5_CURRENT,34661,2026-08-28 11:59:46.716,-1,EMA50,HOLD,TARGET,6582
R5_CURRENT,34688,2026-08-28 12:12:51.752,1,EMA8,HOLD,TARGET,37792
R5_CURRENT,34691,2026-08-28 12:14:26.916,1,EMA24,HOLD,TARGET,1528
R5_CURRENT,34704,2026-08-28 12:22:03.272,1,EMA8,HOLD,STOP,7634
R5_CURRENT,34709,2026-08-28 12:25:16.408,1,EMA24,HOLD,TARGET,2152
R5_CURRENT,34732,2026-08-28 12:39:40.992,1,PIN7,HOLD,TARGET,830
R5_CURRENT,34759,2026-08-28 12:50:25.512,1,EMA8,HOLD,STOP,7141
R5_CURRENT,34785,2026-08-28 12:56:40.660,1,PIN7,HOLD,TARGET,2895
R5_CURRENT,34786,2026-08-28 12:57:14.780,1,PIN7,HOLD,STOP,7939
R5_CURRENT,34813,2026-08-28 12:59:58.116,-1,EMA8,HOLD,STOP,1872
R5_CURRENT,35869,2026-08-31 06:31:36.588,1,EMA50,HOLD,TARGET,3749
R5_CURRENT,35892,2026-08-31 06:33:26.868,-1,PIN,HOLD,TARGET,2286
R5_CURRENT,35893,2026-08-31 06:33:30.488,-1,PIN7,HOLD,STOP,4073
R5_CURRENT,35902,2026-08-31 06:34:25.472,-1,EMA8,HOLD,TARGET,5434
R5_CURRENT,35905,2026-08-31 06:34:56.056,-1,EMA8,HOLD,TARGET,1157
R5_CURRENT,35930,2026-08-31 06:37:30.532,-1,EMA50,HOLD,TARGET,168
R5_CURRENT,35979,2026-08-31 06:43:55.208,-1,EMA8,HOLD,TARGET,792
R5_CURRENT,36124,2026-08-31 07:05:58.588,-1,EMA50,HOLD,TARGET,4921
R5_CURRENT,36195,2026-08-31 07:25:13.844,-1,PIN,HOLD,TARGET,8471
R5_CURRENT,36245,2026-08-31 07:41:20.552,1,EMA8,HOLD,TARGET,657
R5_CURRENT,36247,2026-08-31 07:41:45.384,1,PIN7,HOLD,TARGET,6348
R5_CURRENT,36249,2026-08-31 07:42:27.436,1,EMA8,HOLD,TARGET,1091
R5_CURRENT,36287,2026-08-31 07:55:27.204,1,PIN7,HOLD,TARGET,6317
R5_CURRENT,36292,2026-08-31 07:56:43.872,1,PIN7,HOLD,TARGET,3608
R5_CURRENT,36658,2026-08-31 11:38:07.212,-1,PIN,HOLD,TARGET,1130
R5_CURRENT,36673,2026-08-31 11:45:11.620,-1,EMA8,HOLD,STOP,26317
R5_CURRENT,36701,2026-08-31 12:10:01.120,1,PIN7,HOLD,TARGET,716
R5_CURRENT,36706,2026-08-31 12:13:47.980,1,EMA8,HOLD,TARGET,1024
R5_CURRENT,36721,2026-08-31 12:26:38.088,1,EMA8,HOLD,TARGET,2504
R5_CURRENT,36730,2026-08-31 12:31:13.152,1,EMA24,HOLD,STOP,7927
R5_CURRENT,36733,2026-08-31 12:33:56.760,1,EMA50,HOLD,TARGET,2596
R5_CURRENT,36736,2026-08-31 12:36:19.564,1,PIN7,HOLD,TARGET,3969
R5_CURRENT,36737,2026-08-31 12:37:49.276,1,PIN7,HOLD,TARGET,7170
R5_CURRENT,36738,2026-08-31 12:40:13.636,1,PIN7,HOLD,TARGET,3461
R5_CURRENT,36739,2026-08-31 12:41:30.284,1,PIN7,HOLD,TARGET,1142
R5_CURRENT,36742,2026-08-31 12:43:37.704,1,PIN,HOLD,TARGET,1255
R5_CURRENT,36746,2026-08-31 12:45:49.248,1,EMA8,HOLD,TARGET,1375
R5_CURRENT,36802,2026-08-31 12:59:06.024,1,PIN7,HOLD,TARGET,1405
R5_CURRENT,36807,2026-08-31 12:59:21.176,1,PIN,HOLD,STOP,5082
R5_CURRENT,36827,2026-08-31 12:59:56.460,-1,PIN7,HOLD,TARGET,830
R5_CURRENT,37777,2026-09-01 06:31:35.144,-1,EMA50,HOLD,STOP,6399
R5_CURRENT,37828,2026-09-01 06:37:31.048,1,EMA50,HOLD,TARGET,1020
R5_CURRENT,37861,2026-09-01 06:41:36.676,-1,EMA8,HOLD,STOP,12041
R5_CURRENT,37867,2026-09-01 06:42:59.032,-1,EMA50,HOLD,TARGET,5888
R5_CURRENT,37972,2026-09-01 07:02:34.020,1,EMA8,HOLD,STOP,1265
R5_CURRENT,37979,2026-09-01 07:03:19.968,1,EMA50,HOLD,TARGET,4565
R5_CURRENT,37982,2026-09-01 07:04:26.172,1,PIN7,HOLD,TARGET,15107
R5_CURRENT,37985,2026-09-01 07:05:08.536,1,EMA24,HOLD,TARGET,359
R5_CURRENT,37996,2026-09-01 07:07:56.360,1,EMA8,HOLD,TARGET,17213
R5_CURRENT,38004,2026-09-01 07:10:35.136,1,EMA8,HOLD,TARGET,4636
R5_CURRENT,38007,2026-09-01 07:11:04.120,1,EMA8,HOLD,STOP,4960
R5_CURRENT,38019,2026-09-01 07:14:28.956,1,PIN7,HOLD,TARGET,684
R5_CURRENT,38025,2026-09-01 07:16:17.176,1,PIN,HOLD,TARGET,905
R5_CURRENT,38035,2026-09-01 07:19:26.340,1,EMA24,HOLD,TARGET,1255
R5_CURRENT,38039,2026-09-01 07:20:26.060,1,PIN7,HOLD,TARGET,9265
R5_CURRENT,38040,2026-09-01 07:21:08.968,1,PIN7,HOLD,TARGET,10213
R5_CURRENT,38041,2026-09-01 07:21:40.928,1,PIN7,HOLD,TARGET,5950
R5_CURRENT,38043,2026-09-01 07:22:21.592,1,EMA8,HOLD,TARGET,770
R5_CURRENT,38061,2026-09-01 07:27:39.468,1,EMA24,HOLD,TARGET,14849
R5_CURRENT,38070,2026-09-01 07:31:24.240,1,PIN7,HOLD,TARGET,545
R5_CURRENT,38081,2026-09-01 07:37:55.328,1,EMA8,HOLD,STOP,8695
R5_CURRENT,38118,2026-09-01 07:53:23.512,-1,EMA8,HOLD,TARGET,3341
R5_CURRENT,38128,2026-09-01 07:58:31.692,-1,EMA8,HOLD,TARGET,21758
R5_CURRENT,38566,2026-09-01 11:09:42.592,-1,EMA24,HOLD,TARGET,12128
R5_CURRENT,38573,2026-09-01 11:14:09.016,-1,PIN7,HOLD,STOP,12606
