bar,time,direction,body,tail,bar_distance8,close_depth,body_depth,core,strict,prime,segment,outcome
27093,2026-08-24 07:08:16.504,-1,0.0,5.0,-1.0773,10,10,False,False,True,HOLD,TARGET
27094,2026-08-24 07:08:26.160,-1,0.0,5.0,-1.1713,10,10,False,False,True,HOLD,TARGET
27095,2026-08-24 07:08:47.896,-1,1.0,4.0,-0.4665,10,10,False,False,True,HOLD,TARGET
27096,2026-08-24 07:09:01.424,-1,0.0,5.0,-0.6962,10,10,False,False,True,HOLD,STOP
27097,2026-08-24 07:09:28.340,-1,2.0,3.0,0.6807,10,10,False,False,True,HOLD,STOP
27109,2026-08-24 07:12:49.108,-1,1.0,4.0,-0.3327,10,10,False,False,True,HOLD,STOP
27110,2026-08-24 07:13:01.032,-1,2.0,3.0,0.9634,10,10,False,False,True,HOLD,STOP
27115,2026-08-24 07:14:07.692,-1,0.0,5.0,-4.5895,1,1,False,False,True,HOLD,STOP
27147,2026-08-24 07:22:37.304,1,2.0,3.0,0.2919,0,0,False,False,True,HOLD,TARGET
27160,2026-08-24 07:27:40.860,-1,0.0,5.0,-1.1211,1,1,False,False,True,HOLD,STOP
27166,2026-08-24 07:30:01.184,-1,2.0,3.0,-1.6547,3,3,False,False,True,HOLD,STOP
27176,2026-08-24 07:33:05.040,1,2.0,3.0,3.6387,10,1,False,False,True,HOLD,TARGET
27177,2026-08-24 07:33:34.588,1,2.0,3.0,4.0524,10,10,True,True,True,HOLD,TARGET
27181,2026-08-24 07:35:12.712,1,0.0,5.0,0.5692,1,1,False,False,True,HOLD,TARGET
27183,2026-08-24 07:36:09.316,1,2.0,3.0,-2.668,0,0,False,False,True,HOLD,TARGET
27190,2026-08-24 07:38:34.228,1,2.0,3.0,-2.6284,0,0,False,False,True,HOLD,TARGET
27218,2026-08-24 07:49:27.272,1,1.0,4.0,-1.7976,1,1,False,False,True,HOLD,TARGET
27245,2026-08-24 08:03:54.108,-1,2.0,3.0,4.9035,10,10,False,False,False,HOLD,TARGET
27247,2026-08-24 08:05:06.256,-1,1.0,4.0,5.5713,10,10,False,False,False,HOLD,TARGET
27248,2026-08-24 08:05:30.356,-1,2.0,3.0,5.5554,10,10,True,True,False,HOLD,TARGET
27252,2026-08-24 08:08:31.256,-1,0.0,5.0,0.7981,1,1,False,False,False,HOLD,STOP
27298,2026-08-24 08:29:03.936,1,1.0,4.0,2.1407,10,10,False,False,False,HOLD,TARGET
27300,2026-08-24 08:29:04.028,1,2.0,3.0,5.2826,10,10,False,False,False,HOLD,TARGET
27306,2026-08-24 08:29:30.372,1,1.0,4.0,-1.4375,0,0,False,False,False,HOLD,TARGET
27312,2026-08-24 08:29:40.268,1,1.0,4.0,-3.9164,1,1,False,False,False,HOLD,TARGET
27351,2026-08-24 08:38:07.448,1,1.0,4.0,0.0202,10,10,False,False,False,HOLD,TARGET
27369,2026-08-24 08:45:42.092,1,2.0,3.0,-0.1362,4,4,False,False,False,HOLD,TARGET
27371,2026-08-24 08:46:52.696,1,2.0,3.0,2.6954,10,10,True,False,False,HOLD,TARGET
27372,2026-08-24 08:47:43.144,1,1.0,4.0,2.5408,10,10,True,False,False,HOLD,STOP
27373,2026-08-24 08:48:08.288,1,2.0,3.0,3.1984,10,10,True,False,False,HOLD,STOP
27382,2026-08-24 08:53:54.884,1,2.0,3.0,-0.8919,6,1,False,False,False,HOLD,STOP
27401,2026-08-24 09:01:42.508,1,2.0,3.0,-1.221,3,3,False,False,False,HOLD,TARGET
27404,2026-08-24 09:02:00.720,1,1.0,4.0,-0.735,0,0,False,False,False,HOLD,TARGET
27452,2026-08-24 09:48:54.576,-1,2.0,3.0,-2.0887,0,0,False,False,False,HOLD,TARGET
27462,2026-08-24 10:02:15.496,-1,2.0,3.0,1.0872,10,10,False,False,False,HOLD,TARGET
27497,2026-08-24 10:18:52.360,-1,2.0,3.0,-2.7178,3,3,False,False,False,HOLD,TARGET
27498,2026-08-24 10:19:58.476,-1,2.0,3.0,-0.8916,5,4,False,False,False,HOLD,TARGET
27500,2026-08-24 10:20:31.716,-1,0.0,5.0,1.2878,8,8,False,False,False,HOLD,TARGET
27501,2026-08-24 10:20:59.728,-1,1.0,4.0,1.4461,10,10,False,False,False,HOLD,TARGET
27506,2026-08-24 10:24:22.756,-1,0.0,5.0,1.1919,0,0,False,False,False,HOLD,TARGET
27515,2026-08-24 10:29:40.492,-1,2.0,3.0,-1.5149,3,1,False,False,False,HOLD,TARGET
27523,2026-08-24 10:35:50.004,-1,1.0,4.0,1.4059,10,10,False,False,False,HOLD,TARGET
27529,2026-08-24 10:41:14.152,-1,2.0,3.0,-2.5776,2,1,False,False,False,HOLD,TARGET
27532,2026-08-24 10:44:05.016,-1,2.0,3.0,-2.4679,1,1,False,False,False,HOLD,TARGET
27534,2026-08-24 10:45:42.452,-1,2.0,3.0,1.2848,10,10,False,False,False,HOLD,STOP
27562,2026-08-24 11:14:21.836,1,2.0,3.0,2.6044,10,10,False,False,True,HOLD,TARGET
27573,2026-08-24 11:21:29.136,1,1.0,4.0,-0.2417,4,4,False,False,True,HOLD,TARGET
27579,2026-08-24 11:26:58.968,1,2.0,3.0,0.6057,2,1,False,False,True,HOLD,TARGET
27580,2026-08-24 11:27:11.736,1,1.0,4.0,0.9156,10,3,False,False,True,HOLD,TARGET
27581,2026-08-24 11:28:57.680,1,0.0,5.0,0.3788,10,10,False,False,True,HOLD,TARGET
27613,2026-08-24 12:03:23.764,-1,2.0,3.0,-0.0526,0,0,False,False,True,HOLD,TARGET
27617,2026-08-24 12:09:42.176,-1,2.0,3.0,-0.9234,2,1,False,False,True,HOLD,STOP
27629,2026-08-24 12:24:14.008,-1,1.0,4.0,-3.5594,2,1,False,False,True,HOLD,TARGET
27638,2026-08-24 12:32:54.296,-1,2.0,3.0,-1.7539,3,3,False,False,True,HOLD,TARGET
27646,2026-08-24 12:46:01.368,-1,1.0,4.0,0.1907,1,1,False,False,True,HOLD,STOP
27648,2026-08-24 12:48:07.176,-1,2.0,3.0,-1.6871,0,0,False,False,True,HOLD,STOP
27659,2026-08-24 12:52:00.084,-1,2.0,3.0,1.2734,9,8,False,False,True,HOLD,TARGET
27690,2026-08-24 12:59:58.656,-1,0.0,5.0,-0.9118,3,3,False,False,True,HOLD,STOP
27694,2026-08-24 13:00:05.792,-1,1.0,4.0,-1.5675,2,1,False,False,False,HOLD,STOP
27695,2026-08-24 13:00:27.052,-1,1.0,4.0,-0.7747,10,3,False,False,False,HOLD,STOP
27709,2026-08-24 13:17:05.092,-1,2.0,3.0,-1.0552,9,1,False,False,False,HOLD,TARGET
27710,2026-08-24 13:20:52.440,-1,1.0,4.0,-0.3763,10,10,False,False,False,HOLD,TARGET
27742,2026-08-24 16:08:39.632,1,2.0,3.0,-2.6929,3,1,False,False,False,HOLD,STOP
27752,2026-08-24 16:43:29.636,-1,2.0,3.0,4.1033,10,10,False,False,False,HOLD,NONE
27767,2026-08-24 17:07:53.556,-1,0.0,5.0,-3.5727,0,0,False,False,False,HOLD,TARGET
27768,2026-08-24 17:09:31.728,-1,2.0,3.0,-1.5565,1,1,False,False,False,HOLD,TARGET
27771,2026-08-24 17:11:49.180,-1,0.0,5.0,2.3047,10,10,False,False,False,HOLD,TARGET
27785,2026-08-24 17:25:23.444,-1,1.0,4.0,-3.9977,3,3,False,False,False,HOLD,STOP
27805,2026-08-24 17:45:30.472,1,1.0,4.0,-2.4608,0,0,False,False,False,HOLD,TARGET
27806,2026-08-24 17:45:45.604,1,1.0,4.0,-1.4695,1,1,False,False,False,HOLD,TARGET
27811,2026-08-24 17:53:44.800,1,0.0,5.0,-1.7569,1,1,False,False,False,HOLD,NONE
27824,2026-08-24 18:13:06.312,1,0.0,5.0,-4.3667,1,1,False,False,False,HOLD,STOP
27871,2026-08-24 19:26:13.516,-1,1.0,4.0,-1.9601,3,3,False,False,False,HOLD,TARGET
27888,2026-08-24 19:42:31.020,1,2.0,3.0,-0.1125,8,3,False,False,False,HOLD,STOP
27897,2026-08-24 19:51:37.100,-1,2.0,3.0,3.1257,10,10,False,False,False,HOLD,TARGET
27912,2026-08-24 20:10:15.020,1,1.0,4.0,0.5634,0,0,False,False,False,HOLD,TARGET
27914,2026-08-24 20:15:32.988,1,2.0,3.0,-2.0666,0,0,False,False,False,HOLD,TARGET
27915,2026-08-24 20:16:05.212,1,2.0,3.0,-0.3851,1,1,False,False,False,HOLD,TARGET
27916,2026-08-24 20:19:21.004,1,2.0,3.0,0.9227,4,2,False,False,False,HOLD,TARGET
27920,2026-08-24 20:32:23.868,1,0.0,5.0,-0.6284,10,10,False,False,False,HOLD,STOP
27929,2026-08-24 21:03:02.192,1,2.0,3.0,-2.5824,4,3,False,False,False,HOLD,TARGET
27931,2026-08-24 21:09:56.664,1,2.0,3.0,1.2156,9,8,False,False,False,HOLD,TARGET
27932,2026-08-24 21:14:18.028,1,0.0,5.0,0.6121,10,10,False,False,False,HOLD,TARGET
27947,2026-08-24 22:01:36.620,1,2.0,3.0,-2.7432,4,1,False,False,False,HOLD,TARGET
27950,2026-08-24 22:16:03.116,1,2.0,3.0,-0.8078,0,0,False,False,False,HOLD,TARGET
27961,2026-08-24 22:55:23.656,1,1.0,4.0,-1.6085,5,1,False,False,False,HOLD,TARGET
27963,2026-08-24 23:00:32.332,1,0.0,5.0,0.8541,10,10,False,False,False,HOLD,TARGET
27983,2026-08-24 23:33:06.372,1,2.0,3.0,-2.0143,2,1,False,False,False,HOLD,STOP
28055,2026-08-25 01:23:48.332,1,2.0,3.0,-1.8584,0,0,False,False,False,HOLD,TARGET
28085,2026-08-25 01:24:29.196,1,2.0,3.0,-1.1304,1,1,False,False,False,HOLD,TARGET
28086,2026-08-25 01:24:31.096,1,2.0,3.0,0.343,10,2,False,False,False,HOLD,TARGET
28089,2026-08-25 01:24:37.168,1,2.0,3.0,-2.246,0,0,False,False,False,HOLD,TARGET
28093,2026-08-25 01:24:47.220,1,0.0,5.0,-0.9814,1,1,False,False,False,HOLD,TARGET
28095,2026-08-25 01:24:49.692,1,1.0,4.0,1.4063,10,10,False,False,False,HOLD,TARGET
28096,2026-08-25 01:24:51.648,1,2.0,3.0,2.316,10,10,True,False,False,HOLD,STOP
28165,2026-08-25 02:07:13.876,1,2.0,3.0,1.6064,10,10,False,False,False,HOLD,TARGET
28169,2026-08-25 02:11:26.940,1,2.0,3.0,-2.5962,0,0,False,False,False,HOLD,TARGET
28173,2026-08-25 02:18:15.048,1,2.0,3.0,-1.2215,0,0,False,False,False,HOLD,STOP
28174,2026-08-25 02:20:21.056,1,1.0,4.0,-0.5056,1,1,False,False,False,HOLD,STOP
28181,2026-08-25 02:34:07.376,1,2.0,3.0,2.7097,10,10,False,False,False,HOLD,TARGET
28185,2026-08-25 02:34:10.088,1,2.0,3.0,7.2571,10,10,True,True,False,HOLD,TARGET
28190,2026-08-25 02:34:24.748,1,1.0,4.0,2.0284,10,3,True,False,False,HOLD,TARGET
28205,2026-08-25 02:36:28.680,1,1.0,4.0,-3.1884,1,1,False,False,False,HOLD,STOP
28216,2026-08-25 02:43:08.028,1,2.0,3.0,-1.2184,0,0,False,False,False,HOLD,STOP
28227,2026-08-25 02:50:00.088,1,2.0,3.0,0.3935,10,3,False,False,False,HOLD,TARGET
28228,2026-08-25 02:52:10.772,1,2.0,3.0,1.5283,10,10,False,False,False,HOLD,TARGET
28230,2026-08-25 02:55:06.436,1,0.0,5.0,2.1467,10,10,False,False,False,HOLD,TARGET
28232,2026-08-25 02:57:43.560,1,2.0,3.0,-0.5038,0,0,False,False,False,HOLD,TARGET
28247,2026-08-25 03:11:33.480,1,1.0,4.0,0.7573,7,7,False,False,False,HOLD,STOP
28314,2026-08-25 04:59:48.832,1,0.0,5.0,-3.0296,1,1,False,False,False,HOLD,TARGET
28322,2026-08-25 05:08:37.372,1,1.0,4.0,-1.8378,1,1,False,False,False,HOLD,STOP
28328,2026-08-25 05:15:35.744,1,2.0,3.0,-1.4578,3,3,False,False,False,HOLD,TARGET
28329,2026-08-25 05:17:18.976,1,2.0,3.0,0.0884,5,4,False,False,False,HOLD,TARGET
28345,2026-08-25 05:36:48.620,-1,1.0,4.0,5.7154,10,10,False,False,False,HOLD,TARGET
28347,2026-08-25 05:38:04.788,-1,2.0,3.0,6.2352,10,10,False,False,False,HOLD,STOP
28348,2026-08-25 05:39:24.888,-1,0.0,5.0,4.5163,10,10,False,False,False,HOLD,STOP
28351,2026-08-25 05:44:35.284,-1,1.0,4.0,-3.8833,0,0,False,False,False,HOLD,STOP
28352,2026-08-25 05:46:14.300,-1,1.0,4.0,-2.5759,1,1,False,False,False,HOLD,STOP
28369,2026-08-25 06:08:30.308,-1,2.0,3.0,-0.7911,4,1,False,False,False,HOLD,STOP
28383,2026-08-25 06:15:54.956,-1,1.0,4.0,-0.4721,8,8,False,False,False,HOLD,STOP
28402,2026-08-25 06:30:02.608,-1,2.0,3.0,2.3875,10,1,False,False,False,HOLD,STOP
28453,2026-08-25 06:36:13.612,1,1.0,4.0,-3.5154,2,1,False,False,True,HOLD,STOP
28462,2026-08-25 06:37:48.824,1,1.0,4.0,-1.548,4,4,False,False,True,HOLD,STOP
28463,2026-08-25 06:37:54.456,1,2.0,3.0,0.0182,8,8,False,False,True,HOLD,STOP
28475,2026-08-25 06:40:22.484,-1,1.0,4.0,-1.093,1,1,False,False,True,HOLD,STOP
28514,2026-08-25 06:49:18.144,1,2.0,3.0,3.0797,10,10,False,False,False,HOLD,STOP
28531,2026-08-25 06:53:11.104,-1,2.0,3.0,-1.8048,0,0,False,False,False,HOLD,TARGET
28534,2026-08-25 06:54:36.252,-1,0.0,5.0,-3.391,1,1,False,False,False,HOLD,TARGET
28536,2026-08-25 06:55:18.944,-1,1.0,4.0,0.5536,10,10,False,False,False,HOLD,TARGET
28547,2026-08-25 06:58:28.672,-1,2.0,3.0,1.358,10,3,False,False,False,HOLD,TARGET
28582,2026-08-25 07:08:25.876,-1,2.0,3.0,-2.4272,0,0,False,False,True,HOLD,STOP
28583,2026-08-25 07:08:42.296,-1,1.0,4.0,-1.4434,1,1,False,False,True,HOLD,STOP
28589,2026-08-25 07:11:47.528,-1,1.0,4.0,-2.3369,4,3,False,False,True,HOLD,TARGET
28614,2026-08-25 07:22:41.676,-1,2.0,3.0,2.924,10,10,False,False,True,HOLD,TARGET
28615,2026-08-25 07:22:58.988,-1,1.0,4.0,2.7186,10,10,False,False,True,HOLD,TARGET
28616,2026-08-25 07:23:21.644,-1,2.0,3.0,3.3367,10,10,False,False,True,HOLD,TARGET
28622,2026-08-25 07:26:09.696,-1,2.0,3.0,-2.5947,1,1,False,False,True,HOLD,TARGET
28628,2026-08-25 07:28:55.988,-1,2.0,3.0,-1.3661,4,1,False,False,True,HOLD,TARGET
28639,2026-08-25 07:30:28.276,-1,0.0,5.0,4.0131,3,3,False,False,True,HOLD,TARGET
28646,2026-08-25 07:30:28.804,-1,1.0,4.0,0.1262,4,1,False,False,True,HOLD,TARGET
28651,2026-08-25 07:30:29.104,-1,1.0,4.0,0.3999,0,0,False,False,True,HOLD,TARGET
28693,2026-08-25 07:30:50.332,1,2.0,3.0,-1.912,2,1,False,False,True,HOLD,TARGET
28700,2026-08-25 07:31:08.000,1,1.0,4.0,-2.6002,1,1,False,False,True,HOLD,TARGET
28706,2026-08-25 07:32:14.608,1,0.0,5.0,0.6099,10,10,False,False,True,HOLD,TARGET
28713,2026-08-25 07:33:33.120,1,0.0,5.0,-3.104,1,1,False,False,True,HOLD,STOP
28755,2026-08-25 07:46:57.128,-1,0.0,5.0,-3.0341,3,3,False,False,True,HOLD,TARGET
28783,2026-08-25 08:01:34.068,1,1.0,4.0,-1.7011,3,3,False,False,False,HOLD,STOP
28803,2026-08-25 08:09:52.336,1,1.0,4.0,-1.7957,1,1,False,False,False,HOLD,TARGET
28806,2026-08-25 08:11:23.624,1,2.0,3.0,-2.4361,1,1,False,False,False,HOLD,TARGET
28807,2026-08-25 08:11:53.016,1,1.0,4.0,-1.4503,6,2,False,False,False,HOLD,STOP
28814,2026-08-25 08:17:27.064,1,2.0,3.0,0.7675,5,5,False,False,False,HOLD,TARGET
28834,2026-08-25 08:29:49.828,1,2.0,3.0,5.1614,10,10,True,True,False,HOLD,STOP
28835,2026-08-25 08:31:43.092,1,0.0,5.0,3.6811,10,10,False,False,False,HOLD,STOP
28854,2026-08-25 08:35:21.016,1,1.0,4.0,2.7364,9,7,False,False,False,HOLD,STOP
28885,2026-08-25 08:48:11.032,-1,0.0,5.0,1.5556,10,10,False,False,False,HOLD,TARGET
28898,2026-08-25 08:58:20.560,1,2.0,3.0,3.8844,10,1,False,False,False,HOLD,TARGET
28899,2026-08-25 08:58:47.764,1,1.0,4.0,3.4656,10,10,False,False,False,HOLD,TARGET
28902,2026-08-25 09:02:08.568,1,0.0,5.0,-0.9112,1,1,False,False,False,HOLD,TARGET
28904,2026-08-25 09:03:40.784,1,2.0,3.0,3.4364,10,10,False,False,False,HOLD,STOP
28916,2026-08-25 09:15:47.244,1,2.0,3.0,-2.863,2,1,False,False,False,HOLD,TARGET
28922,2026-08-25 09:27:37.892,1,2.0,3.0,0.01,10,10,False,False,False,HOLD,TARGET
28925,2026-08-25 09:30:33.528,1,2.0,3.0,-0.7223,0,0,False,False,False,HOLD,TARGET
28930,2026-08-25 09:38:26.668,1,2.0,3.0,-1.6375,2,1,False,False,False,HOLD,TARGET
28957,2026-08-25 10:02:03.548,1,2.0,3.0,-2.8637,0,0,False,False,False,HOLD,STOP
28967,2026-08-25 10:08:27.452,-1,2.0,3.0,1.8019,10,1,False,False,False,HOLD,TARGET
28984,2026-08-25 10:28:02.028,-1,2.0,3.0,4.6985,10,10,False,False,False,HOLD,TARGET
28987,2026-08-25 10:30:37.544,-1,1.0,4.0,-0.504,0,0,False,False,False,HOLD,STOP
28990,2026-08-25 10:34:21.348,-1,0.0,5.0,-3.3839,1,1,False,False,False,HOLD,STOP
28996,2026-08-25 10:44:12.836,-1,1.0,4.0,-3.7898,1,1,False,False,False,HOLD,STOP
29008,2026-08-25 11:07:56.352,-1,1.0,4.0,-3.8194,0,0,False,False,True,HOLD,TARGET
29017,2026-08-25 11:25:58.232,-1,1.0,4.0,-2.6671,1,1,False,False,True,HOLD,STOP
29026,2026-08-25 11:41:59.936,1,0.0,5.0,0.3681,1,1,False,False,True,HOLD,TARGET
29027,2026-08-25 11:42:51.352,1,2.0,3.0,1.5086,10,2,False,False,True,HOLD,TARGET
29029,2026-08-25 11:45:29.616,1,2.0,3.0,3.6904,10,10,False,False,True,HOLD,TARGET
29033,2026-08-25 11:52:53.408,1,2.0,3.0,0.1828,0,0,False,False,True,HOLD,STOP
29036,2026-08-25 12:00:17.028,1,2.0,3.0,-2.1101,1,1,False,False,True,HOLD,TARGET
29064,2026-08-25 12:48:35.096,1,0.0,5.0,-3.6529,1,1,False,False,True,HOLD,TARGET
29069,2026-08-25 12:52:43.708,1,0.0,5.0,-1.3369,3,3,False,False,True,HOLD,TARGET
29129,2026-08-25 15:08:14.948,1,1.0,4.0,-2.9465,1,1,False,False,False,HOLD,STOP
29143,2026-08-25 16:42:08.888,-1,0.0,5.0,2.3309,1,1,False,False,False,HOLD,TARGET
29144,2026-08-25 16:44:16.908,-1,2.0,3.0,3.0352,10,10,True,False,False,HOLD,TARGET
29156,2026-08-25 17:00:40.276,-1,2.0,3.0,2.5171,10,10,False,False,False,HOLD,STOP
29167,2026-08-25 17:06:52.956,-1,2.0,3.0,-2.2473,2,1,False,False,False,HOLD,STOP
29182,2026-08-25 17:25:47.948,-1,1.0,4.0,-0.4912,8,6,False,False,False,HOLD,TARGET
29183,2026-08-25 17:28:17.924,-1,2.0,3.0,0.8401,10,9,False,False,False,HOLD,TARGET
29186,2026-08-25 17:31:32.400,-1,2.0,3.0,-0.4662,0,0,False,False,False,HOLD,TARGET
29187,2026-08-25 17:34:46.600,-1,2.0,3.0,0.8597,1,1,False,False,False,HOLD,TARGET
29194,2026-08-25 17:40:24.692,-1,2.0,3.0,0.3468,10,1,False,False,False,HOLD,STOP
29200,2026-08-25 17:52:00.844,-1,2.0,3.0,-1.9528,3,1,False,False,False,HOLD,TARGET
29201,2026-08-25 17:53:40.240,-1,2.0,3.0,-0.2966,5,5,False,False,False,HOLD,TARGET
29202,2026-08-25 17:56:13.872,-1,2.0,3.0,0.9915,10,10,False,False,False,HOLD,TARGET
29203,2026-08-25 17:59:24.860,-1,2.0,3.0,1.9934,10,10,False,False,False,HOLD,TARGET
29215,2026-08-25 18:24:03.228,-1,1.0,4.0,-0.0551,1,1,False,False,False,HOLD,TARGET
29217,2026-08-25 18:30:34.412,-1,1.0,4.0,1.9667,10,10,True,False,False,HOLD,TARGET
29225,2026-08-25 18:43:42.852,-1,1.0,4.0,-3.4577,1,1,False,False,False,HOLD,STOP
29226,2026-08-25 18:46:38.100,-1,1.0,4.0,-2.2449,3,3,False,False,False,HOLD,STOP
29235,2026-08-25 19:06:25.348,-1,1.0,4.0,-3.96,1,1,False,False,False,HOLD,TARGET
29251,2026-08-25 19:46:07.176,1,2.0,3.0,7.8743,10,10,True,True,False,HOLD,TARGET
29266,2026-08-25 20:46:23.292,1,1.0,4.0,1.1784,10,5,False,False,False,HOLD,TARGET
29317,2026-08-25 23:04:35.620,-1,2.0,3.0,1.9206,10,10,False,False,False,HOLD,TARGET
29326,2026-08-25 23:25:05.944,-1,1.0,4.0,-1.6692,1,1,False,False,False,HOLD,STOP
29347,2026-08-25 23:58:28.940,1,2.0,3.0,-0.93,4,3,False,False,False,HOLD,STOP
29355,2026-08-26 00:05:18.212,1,2.0,3.0,-0.6015,6,4,False,False,False,HOLD,STOP
29377,2026-08-26 00:31:05.996,-1,0.0,5.0,-0.5496,1,1,False,False,False,HOLD,TARGET
29399,2026-08-26 01:06:18.372,1,0.0,5.0,-1.9265,0,0,False,False,False,HOLD,TARGET
29423,2026-08-26 01:33:31.836,1,0.0,5.0,-0.2482,3,3,False,False,False,HOLD,TARGET
29426,2026-08-26 01:38:23.444,1,1.0,4.0,-2.2265,0,0,False,False,False,HOLD,TARGET
29459,2026-08-26 02:54:55.440,1,1.0,4.0,0.0139,1,1,False,False,False,HOLD,STOP
29460,2026-08-26 02:58:40.932,1,2.0,3.0,1.233,10,10,False,False,False,HOLD,STOP
29470,2026-08-26 03:27:23.600,-1,1.0,4.0,-2.6798,0,0,False,False,False,HOLD,TARGET
29481,2026-08-26 03:46:54.916,1,1.0,4.0,-3.7171,0,0,False,False,False,HOLD,TARGET
29482,2026-08-26 03:49:44.620,1,1.0,4.0,-2.4466,1,1,False,False,False,HOLD,TARGET
29490,2026-08-26 04:01:39.376,1,2.0,3.0,-0.3933,10,1,False,False,False,HOLD,TARGET
29520,2026-08-26 04:48:04.268,-1,2.0,3.0,-0.3666,2,1,False,False,False,HOLD,TARGET
29540,2026-08-26 05:07:15.532,-1,2.0,3.0,-2.5413,2,1,False,False,False,HOLD,STOP
29551,2026-08-26 05:23:26.312,1,2.0,3.0,3.6314,10,10,False,False,False,HOLD,TARGET
29553,2026-08-26 05:27:33.936,1,0.0,5.0,3.419,10,10,False,False,False,HOLD,TARGET
29597,2026-08-26 05:32:10.236,-1,1.0,4.0,-0.9079,0,0,False,False,False,HOLD,TARGET
29604,2026-08-26 05:33:28.304,-1,2.0,3.0,-1.9996,0,0,False,False,False,HOLD,STOP
29616,2026-08-26 05:36:53.492,-1,2.0,3.0,2.1417,10,1,False,False,False,HOLD,STOP
29641,2026-08-26 05:46:27.504,-1,2.0,3.0,0.2399,10,2,False,False,False,HOLD,STOP
29652,2026-08-26 05:54:03.356,-1,2.0,3.0,2.313,9,9,False,False,False,HOLD,TARGET
29656,2026-08-26 05:54:28.712,-1,1.0,4.0,2.5403,10,1,False,False,False,HOLD,STOP
29658,2026-08-26 05:54:41.176,-1,1.0,4.0,-1.6485,0,0,False,False,False,HOLD,STOP
29688,2026-08-26 06:09:16.280,-1,0.0,5.0,1.2766,10,10,False,False,False,HOLD,TARGET
29734,2026-08-26 06:31:25.504,1,2.0,3.0,-1.8005,3,1,False,False,True,HOLD,TARGET
29752,2026-08-26 06:33:19.284,1,0.0,5.0,-4.5554,1,1,False,False,True,HOLD,TARGET
29755,2026-08-26 06:33:30.412,1,1.0,4.0,-3.9074,1,1,False,False,True,HOLD,TARGET
29758,2026-08-26 06:33:54.268,1,1.0,4.0,-3.7369,1,1,False,False,True,HOLD,TARGET
29760,2026-08-26 06:34:08.404,1,1.0,4.0,0.3443,10,10,False,False,True,HOLD,TARGET
29761,2026-08-26 06:34:20.020,1,2.0,3.0,1.49,10,10,False,False,True,HOLD,TARGET
29764,2026-08-26 06:34:43.184,1,1.0,4.0,-1.4087,0,0,False,False,True,HOLD,TARGET
29767,2026-08-26 06:35:01.308,1,1.0,4.0,-2.1676,0,0,False,False,True,HOLD,STOP
29783,2026-08-26 06:36:22.296,-1,1.0,4.0,-1.6389,1,1,False,False,True,HOLD,STOP
29792,2026-08-26 06:37:32.020,1,2.0,3.0,1.5182,10,1,False,False,True,HOLD,TARGET
29794,2026-08-26 06:37:56.008,1,2.0,3.0,-2.0939,0,0,False,False,True,HOLD,TARGET
29798,2026-08-26 06:38:38.468,1,2.0,3.0,3.0123,10,1,False,False,True,HOLD,STOP
29826,2026-08-26 06:43:30.880,1,2.0,3.0,2.4362,10,10,False,False,True,HOLD,TARGET
29831,2026-08-26 06:43:34.616,1,1.0,4.0,8.459,10,10,True,True,True,HOLD,STOP
29833,2026-08-26 06:43:35.636,1,2.0,3.0,1.4999,0,0,False,False,True,HOLD,TARGET
29839,2026-08-26 06:44:24.848,1,2.0,3.0,0.5744,6,4,False,False,True,HOLD,STOP
29843,2026-08-26 06:45:21.024,1,2.0,3.0,-2.2623,2,1,False,False,False,HOLD,TARGET
29876,2026-08-26 06:53:45.024,1,0.0,5.0,1.537,10,10,False,False,False,HOLD,TARGET
29878,2026-08-26 06:54:43.988,1,2.0,3.0,4.3125,10,10,False,False,False,HOLD,TARGET
29879,2026-08-26 06:54:55.124,1,0.0,5.0,3.0208,10,10,False,False,False,HOLD,TARGET
29882,2026-08-26 06:55:47.888,1,2.0,3.0,-0.0451,0,0,False,False,False,HOLD,TARGET
29907,2026-08-26 07:04:52.948,1,2.0,3.0,0.0299,10,1,False,False,True,HOLD,STOP
29946,2026-08-26 07:20:58.876,-1,0.0,5.0,0.8473,10,10,False,False,True,HOLD,TARGET
29950,2026-08-26 07:22:16.216,-1,2.0,3.0,1.8406,10,1,False,False,True,HOLD,TARGET
29957,2026-08-26 07:25:01.820,-1,1.0,4.0,3.8005,10,10,True,False,True,HOLD,TARGET
29958,2026-08-26 07:25:46.456,-1,0.0,5.0,2.6226,10,10,False,False,True,HOLD,TARGET
29962,2026-08-26 07:27:01.112,-1,1.0,4.0,5.7156,10,10,True,True,True,HOLD,TARGET
29965,2026-08-26 07:27:57.020,-1,2.0,3.0,3.1145,1,1,True,False,True,HOLD,STOP
29967,2026-08-26 07:28:26.072,-1,2.0,3.0,-0.5234,0,0,False,False,True,HOLD,STOP
30010,2026-08-26 07:48:30.908,-1,0.0,5.0,-4.1418,1,1,False,False,True,HOLD,STOP
30016,2026-08-26 07:52:18.816,1,1.0,4.0,4.3128,10,10,False,False,True,HOLD,TARGET
30024,2026-08-26 07:58:00.068,1,2.0,3.0,0.6236,6,5,False,False,True,HOLD,TARGET
30030,2026-08-26 08:02:32.932,1,2.0,3.0,5.7536,10,10,True,True,False,HOLD,TARGET
30034,2026-08-26 08:03:54.636,1,2.0,3.0,-2.7888,0,0,False,False,False,HOLD,TARGET
30035,2026-08-26 08:05:37.264,1,0.0,5.0,-2.5024,1,1,False,False,False,HOLD,TARGET
